Opponent,Line,Our_Score,Their_Score,Event_Type,Act,Passer,Receiver,Defender,Player_0,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player 7,Elapsed Time (secs)
Revolution,D,25,10,Offense,Catch,Zubair,Matzuka,,Kaufmann,Zubair,Uber,Goose,JRob,Matzuka,Cullen,,6645
Revolution,D,25,10,Offense,Catch,Matzuka,Uber,,Kaufmann,Zubair,Uber,Goose,JRob,Matzuka,Cullen,,6649
Revolution,D,25,10,Offense,Catch,Uber,Cullen,,Kaufmann,Zubair,Uber,Goose,JRob,Matzuka,Cullen,,6653
Revolution,D,25,10,Offense,Goal,Cullen,Kaufmann,,Kaufmann,Zubair,Uber,Goose,JRob,Matzuka,Cullen,,6657
Revolution,D,26,10,Defense,Pull,,,Matzuka,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6702
Revolution,D,26,10,Defense,Throwaway,,,Anonymous,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6735
Revolution,D,26,10,Offense,Catch,Matzuka,DW,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6749
Revolution,D,26,10,Offense,Catch,DW,Vock,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6754
Revolution,D,26,10,Offense,Catch,Vock,Jimmy,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6757
Revolution,D,26,10,Offense,Catch,Jimmy,Slymer,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6762
Revolution,D,26,10,Offense,Throwaway,Slymer,Anonymous,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6784
Revolution,D,26,10,Defense,D,,,Slymer,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6795
Revolution,D,26,10,Offense,Catch,Matzuka,DW,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6808
Revolution,D,26,10,Offense,Catch,DW,Kennedy,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6811
Revolution,D,26,10,Offense,Throwaway,Kennedy,Anonymous,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6822
Revolution,D,26,10,Defense,D,,,Vock,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6839
Revolution,D,26,10,Offense,Goal,Max,DW,,Vock,Max,Kennedy,DW,Slymer,Matzuka,Jimmy,,6843
Revolution,D,27,10,Defense,PullOb,,,Bob,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,6899
Revolution,D,27,10,Defense,Throwaway,,,Anonymous,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,6938
Revolution,D,27,10,Offense,Throwaway,Matzuka,Anonymous,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,6946
Revolution,D,27,10,Defense,D,,,Cullen,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7001
Revolution,D,27,10,Offense,Catch,Matzuka,Shiel,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7005
Revolution,D,27,10,Offense,Catch,Shiel,Cullen,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7009
Revolution,D,27,10,Offense,Catch,Cullen,Shiel,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7013
Revolution,D,27,10,Offense,Catch,Shiel,Goose,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7017
Revolution,D,27,10,Offense,Catch,Goose,Matzuka,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7021
Revolution,D,27,10,Offense,Goal,Matzuka,Cullen,,J Silver,Jack,Shiel,Bob,Goose,Matzuka,Cullen,,7025
Revolution,D,28,10,Defense,Pull,,,Kaufmann,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7078
Revolution,D,28,10,Defense,Throwaway,,,Anonymous,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7105
Revolution,D,28,10,Offense,Catch,JRob,Kennedy,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7130
Revolution,D,28,10,Offense,Catch,Kennedy,JSS,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7140
Revolution,D,28,10,Offense,Catch,JSS,DW,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7144
Revolution,D,28,10,Offense,Catch,DW,JRob,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7149
Revolution,D,28,10,Offense,Catch,JRob,JSS,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7153
Revolution,D,28,10,Offense,Catch,JSS,JRob,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7161
Revolution,D,28,10,Offense,Catch,JRob,Slymer,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7164
Revolution,D,28,10,Offense,Catch,Slymer,DW,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7168
Revolution,D,28,10,Offense,Catch,DW,JRob,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7172
Revolution,D,28,10,Offense,Catch,JRob,Uber,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7176
Revolution,D,28,10,Offense,Catch,Uber,Kaufmann,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7180
Revolution,D,28,10,Offense,Catch,Kaufmann,JRob,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7184
Revolution,D,28,10,Offense,Goal,JRob,Kennedy,,Kaufmann,Uber,Kennedy,JRob,JSS,DW,Slymer,,7192
Revolution,D,28,10,Defense,Pull,,,Bob,Kaufmann,Zubair,Bob,Goose,Vock,Matzuka,Jimmy,,7248
Revolution,O,1,0,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,0
Revolution,O,1,0,Offense,Catch,Bob,AJ,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,9
Revolution,O,1,0,Offense,Catch,AJ,Danny,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,13
Revolution,O,1,0,Offense,Catch,Danny,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,17
Revolution,O,1,0,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,21
Revolution,O,1,0,Offense,Catch,Fergus,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,25
Revolution,O,1,0,Offense,Catch,Bob,AJ,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,29
Revolution,O,1,0,Offense,Catch,AJ,Danny,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,33
Revolution,O,1,0,Offense,Catch,Danny,Fergus,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,37
Revolution,O,1,0,Offense,Catch,Fergus,AJ,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,41
Revolution,O,1,0,Offense,Catch,AJ,Cullen,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,45
Revolution,O,1,0,Offense,Goal,Cullen,Kaufmann,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,49
Revolution,D,1,1,Defense,Pull,,,Sheehan,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,133
Revolution,D,1,1,Defense,Goal,,,Anonymous,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,137
Revolution,O,2,1,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,136
Revolution,O,2,1,Offense,Catch,Bob,Cullen,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,145
Revolution,O,2,1,Offense,Throwaway,Cullen,Anonymous,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,149
Revolution,O,2,1,Defense,Throwaway,,,Anonymous,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,261
Revolution,O,2,1,Offense,Catch,Bob,Adrian,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,265
Revolution,O,2,1,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,269
Revolution,O,2,1,Offense,Catch,Bob,Adrian,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,273
Revolution,O,2,1,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,277
Revolution,O,2,1,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,281
Revolution,O,2,1,Offense,Catch,Fergus,Bob,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,285
Revolution,O,2,1,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,289
Revolution,O,2,1,Offense,Goal,Fergus,AJ,,Kaufmann,Adrian,Bob,Fergus,AJ,Danny,Cullen,,293
Revolution,D,3,1,Defense,Pull,,,Sheehan,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,389
Revolution,D,3,1,Defense,D,,,Sheehan,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,393
Revolution,D,3,1,Offense,Catch,Sheehan,Kennedy,,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,397
Revolution,D,3,1,Offense,Catch,Kennedy,Sheehan,,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,401
Revolution,D,3,1,Offense,Catch,Sheehan,Kennedy,,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,405
Revolution,D,3,1,Offense,Catch,Kennedy,Sheehan,,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,409
Revolution,D,3,1,Offense,Catch,Sheehan,Neil,,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,413
Revolution,D,3,1,Offense,Goal,Neil,Von,,Kennedy,JSS,Von,DW,Slymer,Neil,Sheehan,,417
Revolution,D,4,1,Defense,Pull,,,Vock,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,517
Revolution,D,4,1,Defense,Throwaway,,,Anonymous,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,521
Revolution,D,4,1,Offense,Catch,Jimmy,Cullen,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,645
Revolution,D,4,1,Offense,Catch,Cullen,Max,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,649
Revolution,D,4,1,Offense,Catch,Max,Roush,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,653
Revolution,D,4,1,Offense,Catch,Roush,Max,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,657
Revolution,D,4,1,Offense,Catch,Max,Cullen,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,661
Revolution,D,4,1,Offense,Catch,Cullen,Max,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,665
Revolution,D,4,1,Offense,Catch,Max,Uber,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,669
Revolution,D,4,1,Offense,Catch,Uber,Jimmy,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,673
Revolution,D,4,1,Offense,Catch,Jimmy,Max,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,677
Revolution,D,4,1,Offense,Catch,Max,Cullen,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,681
Revolution,D,4,1,Offense,Goal,Cullen,Vock,,Uber,Vock,Max,AJ,Roush,Rathunde,Cullen,Jimmy,685
Revolution,D,5,1,Defense,Pull,,,JSS,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,773
Revolution,D,5,1,Defense,Throwaway,,,Anonymous,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,777
Revolution,D,5,1,Offense,Catch,Kennedy,DW,,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,781
Revolution,D,5,1,Offense,Catch,DW,Sheehan,,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,785
Revolution,D,5,1,Offense,Catch,Sheehan,Kennedy,,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,789
Revolution,D,5,1,Offense,Catch,Kennedy,Sheehan,,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,793
Revolution,D,5,1,Offense,Catch,Sheehan,Kennedy,,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,797
Revolution,D,5,1,Offense,Goal,Kennedy,Neil,,Kennedy,Von,JSS,DW,Slymer,Neil,Sheehan,,801
Revolution,D,5,2,Defense,Pull,,,Bob,Uber,Bob,Max,Rathunde,Roush,Cullen,Jimmy,,901
Revolution,D,5,2,Defense,Goal,,,Anonymous,Uber,Bob,Max,Rathunde,Roush,Cullen,Jimmy,,905
Revolution,O,6,2,Offense,Catch,Fergus,Bob,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1036
Revolution,O,6,2,Offense,Catch,Bob,Neil,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1045
Revolution,O,6,2,Offense,Catch,Neil,Cullen,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1049
Revolution,O,6,2,Offense,Goal,Cullen,Kaufmann,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1053
Revolution,D,6,3,Defense,Pull,,,JSS,Kennedy,JSS,DW,Von,Slymer,Neil,Sheehan,,1157
Revolution,D,6,3,Defense,Goal,,,Anonymous,Kennedy,JSS,DW,Von,Slymer,Neil,Sheehan,,1161
Revolution,O,7,3,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1280
Revolution,O,7,3,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1289
Revolution,O,7,3,Offense,Catch,Fergus,Cullen,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1293
Revolution,O,7,3,Offense,Catch,Cullen,Danny,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1297
Revolution,O,7,3,Offense,Catch,Danny,Bob,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1301
Revolution,O,7,3,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1305
Revolution,O,7,3,Offense,Catch,Fergus,Bob,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1309
Revolution,O,7,3,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1313
Revolution,O,7,3,Offense,Catch,Fergus,Cullen,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1317
Revolution,O,7,3,Offense,Catch,Cullen,Fergus,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1321
Revolution,O,7,3,Offense,Catch,Fergus,Cullen,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1325
Revolution,O,7,3,Offense,Catch,Cullen,Fergus,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1329
Revolution,O,7,3,Offense,Goal,Fergus,Uber,,Kaufmann,Adrian,Uber,Bob,Fergus,Danny,Cullen,,1333
Revolution,D,8,3,Defense,Pull,,,Bob,Bob,Vock,Max,Rathunde,Von,Roush,Jimmy,,1413
Revolution,D,8,3,Defense,D,,,Roush,Bob,Vock,Max,Rathunde,Von,Roush,Jimmy,,1417
Revolution,D,8,3,Offense,Catch,Bob,Rathunde,,Bob,Vock,Max,Rathunde,Von,Roush,Jimmy,,1541
Revolution,D,8,3,Offense,Goal,Rathunde,Vock,,Bob,Vock,Max,Rathunde,Von,Roush,Jimmy,,1545
Revolution,D,8,4,Defense,Pull,,,JSS,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1549
Revolution,D,8,4,Defense,Throwaway,,,Anonymous,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1797
Revolution,D,8,4,Offense,Catch,Sheehan,Jimmy,,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1801
Revolution,D,8,4,Offense,Catch,Jimmy,Roush,,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1805
Revolution,D,8,4,Offense,Catch,Roush,Uber,,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1809
Revolution,D,8,4,Offense,Throwaway,Uber,Anonymous,,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1813
Revolution,D,8,4,Defense,Goal,,,Anonymous,DW,Von,Slymer,Cullen,Uber,Max,Kennedy,JSS,1925
Revolution,O,9,4,Offense,Catch,Bob,Adrian,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1924
Revolution,O,9,4,Offense,Catch,Adrian,Kaufmann,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1933
Revolution,O,9,4,Offense,Catch,Kaufmann,Cullen,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1937
Revolution,O,9,4,Offense,Catch,Cullen,Danny,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1941
Revolution,O,9,4,Offense,Goal,Danny,Fergus,,Kaufmann,Adrian,Bob,Fergus,Neil,Danny,Cullen,,1945
Revolution,D,10,4,Defense,Pull,,,Bob,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2053
Revolution,D,10,4,Defense,D,,,Uber,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2057
Revolution,D,10,4,Offense,Catch,Bob,Jimmy,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2061
Revolution,D,10,4,Offense,Catch,Jimmy,Uber,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2065
Revolution,D,10,4,Offense,Catch,Uber,Jimmy,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2069
Revolution,D,10,4,Offense,Catch,Jimmy,Max,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2073
Revolution,D,10,4,Offense,Catch,Max,Jimmy,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2077
Revolution,D,10,4,Offense,Catch,Jimmy,Neil,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2081
Revolution,D,10,4,Offense,Catch,Neil,Roush,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2085
Revolution,D,10,4,Offense,Catch,Roush,Neil,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2089
Revolution,D,10,4,Offense,Goal,Neil,Rathunde,,Bob,Uber,Max,Rathunde,Roush,Neil,Jimmy,,2093
Revolution,D,10,4,Defense,Pull,,,Kaufmann,Kaufmann,Vock,Max,JSS,Von,Slymer,Cullen,,2181
Revolution,D,10,4,Defense,Throwaway,,,Anonymous,Kaufmann,Vock,Max,JSS,Von,Slymer,Cullen,,2185
Revolution,D,10,4,Cessation,EndOfFirstQuarter,,,,Kaufmann,Vock,Max,JSS,Von,Slymer,Cullen,,2189
Revolution,D,10,5,Defense,Pull,,,Bob,Brodie,Adrian,Bob,DW,AJ,Danny,Cullen,,3077
Revolution,D,10,5,Defense,Goal,,,Anonymous,Brodie,Adrian,Bob,DW,AJ,Danny,Cullen,,3081
Revolution,O,11,5,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3200
Revolution,O,11,5,Offense,Catch,Bob,Cullen,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3209
Revolution,O,11,5,Offense,Catch,Cullen,Anonymous,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3213
Revolution,O,11,5,Offense,Throwaway,Anonymous,Anonymous,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3217
Revolution,O,11,5,Defense,D,,,Fergus,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3333
Revolution,O,11,5,Offense,Catch,Fergus,Bob,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3337
Revolution,O,11,5,Offense,Catch,Bob,Adrian,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3341
Revolution,O,11,5,Offense,Catch,Adrian,Bob,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3345
Revolution,O,11,5,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3349
Revolution,O,11,5,Offense,Catch,Fergus,Adrian,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3353
Revolution,O,11,5,Offense,Catch,Adrian,Danny,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3357
Revolution,O,11,5,Offense,Catch,Danny,Adrian,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3361
Revolution,O,11,5,Offense,Catch,Adrian,Vock,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3365
Revolution,O,11,5,Offense,Throwaway,Vock,Anonymous,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3369
Revolution,O,11,5,Defense,D,,,Fergus,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3373
Revolution,O,11,5,Offense,Throwaway,Fergus,Anonymous,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3377
Revolution,O,11,5,Defense,Throwaway,,,Anonymous,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3463
Revolution,O,11,5,Offense,Catch,Kennedy,Sheehan,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3467
Revolution,O,11,5,Offense,Catch,Sheehan,Kennedy,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3471
Revolution,O,11,5,Offense,Catch,Kennedy,Sheehan,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3475
Revolution,O,11,5,Offense,Goal,Sheehan,Kennedy,,Kaufmann,Adrian,DW,Von,Slymer,Cullen,Bob,Vock,3479
Revolution,D,12,5,Defense,Pull,,,Bob,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3589
Revolution,D,12,5,Defense,D,,,Jimmy,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3593
Revolution,D,12,5,Offense,Catch,Jimmy,Bob,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3597
Revolution,D,12,5,Offense,Catch,Bob,Max,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3601
Revolution,D,12,5,Offense,Catch,Max,Jimmy,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3605
Revolution,D,12,5,Offense,Catch,Jimmy,Max,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3609
Revolution,D,12,5,Offense,Catch,Max,Jimmy,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3613
Revolution,D,12,5,Offense,Catch,Jimmy,Rathunde,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3617
Revolution,D,12,5,Offense,Catch,Rathunde,Jimmy,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3621
Revolution,D,12,5,Offense,Catch,Jimmy,Bob,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3625
Revolution,D,12,5,Offense,Catch,Bob,Rathunde,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3629
Revolution,D,12,5,Offense,Catch,Rathunde,Neil,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3717
Revolution,D,12,5,Offense,Goal,Neil,Rathunde,,Uber,Bob,Max,Roush,Rathunde,Neil,Jimmy,,3973
Revolution,D,13,5,Defense,Pull,,,JSS,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464517
Revolution,D,13,5,Defense,D,,,JSS,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464521
Revolution,D,13,5,Offense,Catch,Sheehan,JSS,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464525
Revolution,D,13,5,Offense,Catch,JSS,Sheehan,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464529
Revolution,D,13,5,Offense,Catch,Sheehan,JSS,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464533
Revolution,D,13,5,Offense,Catch,JSS,Slymer,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464537
Revolution,D,13,5,Offense,Catch,Slymer,Von,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464541
Revolution,D,13,5,Offense,Catch,Von,Neil,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464545
Revolution,D,13,5,Offense,Catch,Neil,Sheehan,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464549
Revolution,D,13,5,Offense,Goal,Sheehan,Slymer,,Kennedy,Von,DW,JSS,Slymer,Neil,Sheehan,,464553
Revolution,D,13,6,Defense,Pull,,,Bob,Kaufmann,Uber,Bob,Max,Roush,Rathunde,Jimmy,,464645
Revolution,D,13,6,Defense,Goal,,,Anonymous,Kaufmann,Uber,Bob,Max,Roush,Rathunde,Jimmy,,464649
Revolution,O,14,6,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464648
Revolution,O,14,6,Offense,Catch,Fergus,Kaufmann,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464657
Revolution,O,14,6,Offense,Catch,Kaufmann,Cullen,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464661
Revolution,O,14,6,Offense,Catch,Cullen,Kaufmann,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464665
Revolution,O,14,6,Offense,Throwaway,Kaufmann,Anonymous,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464669
Revolution,O,14,6,Defense,Throwaway,,,Anonymous,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464773
Revolution,O,14,6,Offense,Catch,Bob,Fergus,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464777
Revolution,O,14,6,Offense,Catch,Fergus,Bob,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464781
Revolution,O,14,6,Offense,Catch,Bob,Cullen,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464785
Revolution,O,14,6,Offense,Catch,Cullen,Bob,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464789
Revolution,O,14,6,Offense,Catch,Bob,Kaufmann,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464793
Revolution,O,14,6,Offense,Catch,Kaufmann,Bob,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464797
Revolution,O,14,6,Offense,Catch,Bob,Cullen,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464801
Revolution,O,14,6,Offense,Catch,Cullen,Fergus,,Kaufmann,Adrian,Bob,Vock,Fergus,Cullen,Danny,,464805
